2024-1-8 10:36:07-log: Cannot access game frame or container.
2024-1-8 10:36:07-debug: asset-db:require-engine-code (1627ms)
2024-1-8 10:36:08-log: Cocos Creator v3.8.1
2024-1-8 10:36:08-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:15.60MB, end 92.59MB, increase: 76.99MB
2024-1-8 10:36:09-debug: [Assets Memory track]: asset-db-plugin-register: programming start:93.18MB, end 96.77MB, increase: 3.58MB
2024-1-8 10:36:09-debug: [Assets Memory track]: asset-db-plugin-enable: project start:96.99MB, end 100.39MB, increase: 3.40MB
2024-1-8 10:36:09-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:96.82MB, end 100.38MB, increase: 3.57MB
2024-1-8 10:36:09-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:92.59MB, end 100.39MB, increase: 7.80MB
2024-1-8 10:36:09-debug: asset-db:worker-init: initPlugin (442ms)
2024-1-8 10:36:09-debug: [Assets Memory track]: asset-db:worker-init start:15.60MB, end 94.47MB, increase: 78.88MB
2024-1-8 10:36:09-debug: Run asset db hook programming:beforePreStart ...
2024-1-8 10:36:09-debug: Run asset db hook engine-extends:beforePreStart ...
2024-1-8 10:36:09-debug: Run asset db hook engine-extends:beforePreStart success!
2024-1-8 10:36:10-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2024-1-8 10:43:26-debug: Run asset db hook engine-extends:afterRefresh success!
2024-1-8 10:43:26-debug: asset-db:refresh-all-database (61ms)
2024-1-8 10:43:32-debug: refresh db internal success
2024-1-8 10:43:32-debug: refresh db assets success
2024-1-8 10:43:32-debug: Run asset db hook engine-extends:afterRefresh ...
2024-1-8 10:43:32-debug: Run asset db hook engine-extends:afterRefresh success!
2024-1-8 10:43:32-debug: asset-db:refresh-all-database (54ms)
2024-1-8 10:43:32-debug: asset-db:worker-effect-data-processing (1ms)
2024-1-8 10:43:32-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-1-8 10:43:37-debug: refresh db internal success
2024-1-8 10:43:37-debug: refresh db assets success
2024-1-8 10:43:37-debug: Run asset db hook engine-extends:afterRefresh ...
2024-1-8 10:43:37-debug: Run asset db hook engine-extends:afterRefresh success!
2024-1-8 10:43:37-debug: asset-db:refresh-all-database (64ms)
2024-1-8 10:43:37-debug: asset-db:worker-effect-data-processing (1ms)
2024-1-8 10:43:37-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-1-8 10:43:44-debug: refresh db internal success
2024-1-8 10:43:44-debug: refresh db assets success
2024-1-8 10:43:44-debug: Run asset db hook engine-extends:afterRefresh ...
2024-1-8 10:43:44-debug: Run asset db hook engine-extends:afterRefresh success!
2024-1-8 10:43:44-debug: asset-db:refresh-all-database (53ms)
2024-1-8 10:44:22-debug: Query all assets info in project
2024-1-8 10:44:22-debug: init custom config: keepNodeUuid: false, useCache: true
2024-1-8 10:44:22-debug:   Number of all scripts: 2
2024-1-8 10:44:22-debug:   Number of other assets: 323
2024-1-8 10:44:22-debug:   Number of all scenes: 1
2024-1-8 10:44:22-debug: reload all scripts.
2024-1-8 10:44:22-debug: Set detail map pack:///resolution-detail-map.json: {}
2024-1-8 10:44:22-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
2024-1-8 10:44:22-debug: Unregister DebugViewRuntimeControl
2024-1-8 10:44:22-debug: Invalidating 'pack:///chunks/bf/bf2a5ff7e8de9b32e53abd7c8de160e985314530.js'
2024-1-8 10:44:22-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
2024-1-8 10:44:22-debug: Invalidating 'pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js'
2024-1-8 10:44:22-debug: D:\Project\cocos\test\temp\programming\packer-driver\targets\editor\chunks\6d\6d8fd2b0177941b032ddc0733af48a561fb60657.js resolved to D:\Project\cocos\test\temp\programming\packer-driver\targets\editor\chunks\6d\6d8fd2b0177941b032ddc0733af48a561fb60657.js is not in module cache!
2024-1-8 10:44:22-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2024-1-8 10:44:22-debug: [[Executor]] Register DebugViewRuntimeControl
2024-1-8 10:44:22-debug: [[Executor]] Module "pack:///chunks/bf/bf2a5ff7e8de9b32e53abd7c8de160e985314530.js" loaded.
2024-1-8 10:44:22-debug: D:\Project\cocos\test\temp\programming\packer-driver\targets\editor\chunks\e5\e58d0be131aad4471d719affcc89b83f418c34a8.js resolved to D:\Project\cocos\test\temp\programming\packer-driver\targets\editor\chunks\e5\e58d0be131aad4471d719affcc89b83f418c34a8.js is not in module cache!
2024-1-8 10:44:22-debug: [[Executor]] Register Main
2024-1-8 10:44:22-debug: [[Executor]] Module "pack:///chunks/e5/e58d0be131aad4471d719affcc89b83f418c34a8.js" loaded.
2024-1-8 10:44:22-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2024-1-8 10:44:22-debug: // ---- build task Query asset bundle ----
2024-1-8 10:44:22-debug: Incremental keys: 
2024-1-8 10:44:22-debug: Query asset bundle start0%
2024-1-8 10:44:22-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2024-1-8 10:44:22-debug: // ---- build task Query asset bundle ---- (14ms)
2024-1-8 10:44:22-debug: run build task Query asset bundle success in 14 ms √5%
2024-1-8 10:44:22-debug: [Build Memory track]: Query asset bundle start:296.35MB, end 296.79MB, increase: 446.07KB
2024-1-8 10:44:22-debug: Query asset bundle start5%
2024-1-8 10:44:22-debug: // ---- build task Query asset bundle ----
2024-1-8 10:44:22-debug: run build task Query asset bundle success in 0 ms √10%
2024-1-8 10:44:22-debug: [Build Memory track]: Query asset bundle start:296.80MB, end 296.81MB, increase: 10.41KB
2024-1-8 10:44:22-debug: // ---- build task Sort some build options to settings.json ----
2024-1-8 10:44:22-debug: Sort some build options to settings.json start10%
2024-1-8 10:44:22-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
2024-1-8 10:44:22-debug: run build task Sort some build options to settings.json success in 1 ms √12%
2024-1-8 10:44:22-debug: [Build Memory track]: Sort some build options to settings.json start:296.83MB, end 296.84MB, increase: 16.32KB
2024-1-8 10:44:22-debug: Fill script data to settings start12%
2024-1-8 10:44:22-debug: // ---- build task Fill script data to settings ----
2024-1-8 10:44:22-debug: run build task Fill script data to settings success in 0 ms √13%
2024-1-8 10:44:22-debug: [Build Memory track]: Fill script data to settings start:296.86MB, end 296.87MB, increase: 10.69KB
2024-1-8 10:44:22-debug: Sort some build options to settings.json start13%
2024-1-8 10:44:22-debug: // ---- build task Sort some build options to settings.json ----
2024-1-8 10:44:22-debug: run build task Sort some build options to settings.json success in 6 ms √15%
2024-1-8 10:44:22-debug: [Build Memory track]: Sort some build options to settings.json start:296.88MB, end 297.00MB, increase: 121.87KB
2024-1-8 10:44:22-debug: // ---- build task Sort some build options to settings.json ---- (6ms)
2024-1-8 10:44:29-debug: refresh db internal success
2024-1-8 10:44:29-debug: refresh db assets success
2024-1-8 10:44:29-debug: Run asset db hook engine-extends:afterRefresh ...
2024-1-8 10:44:29-debug: Run asset db hook engine-extends:afterRefresh success!
2024-1-8 10:44:29-debug: asset-db:refresh-all-database (55ms)
2024-1-8 10:44:29-debug: asset-db:worker-effect-data-processing (1ms)
2024-1-8 10:44:29-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-1-8 10:45:15-debug: Query all assets info in project
2024-1-8 10:45:15-debug: init custom config: keepNodeUuid: false, useCache: true
2024-1-8 10:45:15-debug:   Number of all scenes: 1
2024-1-8 10:45:15-debug:   Number of all scripts: 2
2024-1-8 10:45:15-debug:   Number of other assets: 323
2024-1-8 10:45:15-debug: reload all scripts.
2024-1-8 10:45:15-debug: Set detail map pack:///resolution-detail-map.json: {}
2024-1-8 10:45:15-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
2024-1-8 10:45:15-debug: Invalidating 'pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js'
2024-1-8 10:45:15-debug: Unregister DebugViewRuntimeControl
2024-1-8 10:45:15-debug: Invalidating 'pack:///chunks/bf/bf2a5ff7e8de9b32e53abd7c8de160e985314530.js'
2024-1-8 10:45:15-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
2024-1-8 10:45:15-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2024-1-8 10:45:15-debug: [[Executor]] Register DebugViewRuntimeControl
2024-1-8 10:45:15-debug: Invalidating 'pack:///chunks/e5/e58d0be131aad4471d719affcc89b83f418c34a8.js'
2024-1-8 10:45:15-debug: [[Executor]] Module "pack:///chunks/bf/bf2a5ff7e8de9b32e53abd7c8de160e985314530.js" loaded.
2024-1-8 10:45:15-debug: [[Executor]] Module "pack:///chunks/e5/e58d0be131aad4471d719affcc89b83f418c34a8.js" loaded.
2024-1-8 10:45:15-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2024-1-8 10:45:15-debug: Incremental keys: 
2024-1-8 10:45:15-debug: [[Executor]] Register Main
2024-1-8 10:45:15-debug: // ---- build task Query asset bundle ----
2024-1-8 10:45:15-debug: Unregister Main
2024-1-8 10:45:15-debug: Query asset bundle start0%
2024-1-8 10:45:15-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2024-1-8 10:45:15-debug: // ---- build task Query asset bundle ---- (15ms)
2024-1-8 10:45:15-debug: run build task Query asset bundle success in 15 ms √5%
2024-1-8 10:45:15-debug: Query asset bundle start5%
2024-1-8 10:45:15-debug: // ---- build task Query asset bundle ----
2024-1-8 10:45:15-debug: [Build Memory track]: Query asset bundle start:299.22MB, end 298.93MB, increase: -299.54KB
2024-1-8 10:45:15-debug: // ---- build task Query asset bundle ---- (3ms)
2024-1-8 10:45:15-debug: run build task Query asset bundle success in 3 ms √10%
2024-1-8 10:45:15-debug: // ---- build task Sort some build options to settings.json ----
2024-1-8 10:45:15-debug: [Build Memory track]: Query asset bundle start:298.94MB, end 298.96MB, increase: 16.14KB
2024-1-8 10:45:15-debug: Sort some build options to settings.json start10%
2024-1-8 10:45:15-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
2024-1-8 10:45:15-debug: run build task Sort some build options to settings.json success in 1 ms √12%
2024-1-8 10:45:15-debug: // ---- build task Fill script data to settings ----
2024-1-8 10:45:15-debug: [Build Memory track]: Sort some build options to settings.json start:298.97MB, end 298.99MB, increase: 16.50KB
2024-1-8 10:45:15-debug: Fill script data to settings start12%
2024-1-8 10:45:15-debug: run build task Fill script data to settings success in 0 ms √13%
2024-1-8 10:45:15-debug: [Build Memory track]: Fill script data to settings start:299.00MB, end 299.01MB, increase: 12.08KB
2024-1-8 10:45:15-debug: Sort some build options to settings.json start13%
2024-1-8 10:45:15-debug: // ---- build task Sort some build options to settings.json ----
2024-1-8 10:45:15-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
2024-1-8 10:45:15-debug: run build task Sort some build options to settings.json success in 3 ms √15%
2024-1-8 10:45:15-debug: [Build Memory track]: Sort some build options to settings.json start:299.03MB, end 299.14MB, increase: 119.16KB
2024-1-8 10:45:28-debug: refresh db internal success
2024-1-8 10:45:28-debug: refresh db assets success
2024-1-8 10:45:28-debug: Run asset db hook engine-extends:afterRefresh ...
2024-1-8 10:45:28-debug: Run asset db hook engine-extends:afterRefresh success!
2024-1-8 10:45:28-debug: asset-db:refresh-all-database (61ms)
2024-1-8 10:45:49-debug: refresh db internal success
2024-1-8 10:45:49-debug: %cImport%c: D:\Project\cocos\test\assets\Main.tsbackground: #aaff85; color: #000;color: #000;
2024-1-8 10:45:49-debug: refresh db assets success
2024-1-8 10:45:49-debug: Run asset db hook engine-extends:afterRefresh success!
2024-1-8 10:45:49-debug: Run asset db hook engine-extends:afterRefresh ...
2024-1-8 10:45:49-debug: asset-db:refresh-all-database (55ms)
2024-1-8 10:45:49-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-1-8 10:45:50-debug: Query all assets info in project
2024-1-8 10:45:50-debug: init custom config: keepNodeUuid: false, useCache: true
2024-1-8 10:45:50-debug:   Number of all scenes: 1
2024-1-8 10:45:50-debug:   Number of all scripts: 2
2024-1-8 10:45:50-debug:   Number of other assets: 323
2024-1-8 10:45:50-debug: reload all scripts.
2024-1-8 10:45:50-debug: Set detail map pack:///resolution-detail-map.json: {}
2024-1-8 10:45:50-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
2024-1-8 10:45:50-debug: Invalidating 'pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js'
2024-1-8 10:45:50-debug: Unregister Main
2024-1-8 10:45:50-debug: Invalidating 'pack:///chunks/bf/bf2a5ff7e8de9b32e53abd7c8de160e985314530.js'
2024-1-8 10:45:50-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
2024-1-8 10:45:50-debug: Invalidating 'pack:///chunks/e5/e58d0be131aad4471d719affcc89b83f418c34a8.js'
2024-1-8 10:45:50-debug: Unregister DebugViewRuntimeControl
2024-1-8 10:45:50-debug: D:\Project\cocos\test\temp\programming\packer-driver\targets\editor\chunks\6d\6d8fd2b0177941b032ddc0733af48a561fb60657.js resolved to D:\Project\cocos\test\temp\programming\packer-driver\targets\editor\chunks\6d\6d8fd2b0177941b032ddc0733af48a561fb60657.js is not in module cache!
2024-1-8 10:45:50-debug: [[Executor]] Register DebugViewRuntimeControl
2024-1-8 10:45:50-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2024-1-8 10:45:50-debug: [[Executor]] Module "pack:///chunks/bf/bf2a5ff7e8de9b32e53abd7c8de160e985314530.js" loaded.
2024-1-8 10:45:50-debug: D:\Project\cocos\test\temp\programming\packer-driver\targets\editor\chunks\e5\e58d0be131aad4471d719affcc89b83f418c34a8.js resolved to D:\Project\cocos\test\temp\programming\packer-driver\targets\editor\chunks\e5\e58d0be131aad4471d719affcc89b83f418c34a8.js is not in module cache!
2024-1-8 10:45:50-debug: [[Executor]] Register Main
2024-1-8 10:45:50-debug: [[Executor]] Module "pack:///chunks/e5/e58d0be131aad4471d719affcc89b83f418c34a8.js" loaded.
2024-1-8 10:45:50-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2024-1-8 10:45:50-debug: Incremental keys: 
2024-1-8 10:45:50-debug: // ---- build task Query asset bundle ----
2024-1-8 10:45:50-debug: Query asset bundle start0%
2024-1-8 10:45:50-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2024-1-8 10:45:50-debug: // ---- build task Query asset bundle ---- (12ms)
2024-1-8 10:45:50-debug: [Build Memory track]: Query asset bundle start:272.99MB, end 273.23MB, increase: 247.57KB
2024-1-8 10:45:50-debug: run build task Query asset bundle success in 12 ms √5%
2024-1-8 10:45:50-debug: // ---- build task Query asset bundle ----
2024-1-8 10:45:50-debug: Query asset bundle start5%
2024-1-8 10:45:50-debug: // ---- build task Query asset bundle ---- (1ms)
2024-1-8 10:45:50-debug: run build task Query asset bundle success in 1 ms √10%
2024-1-8 10:45:50-debug: // ---- build task Sort some build options to settings.json ----
2024-1-8 10:45:50-debug: [Build Memory track]: Query asset bundle start:273.25MB, end 273.26MB, increase: 14.57KB
2024-1-8 10:45:50-debug: Sort some build options to settings.json start10%
2024-1-8 10:45:50-debug: run build task Sort some build options to settings.json success in 0 ms √12%
2024-1-8 10:45:50-debug: [Build Memory track]: Sort some build options to settings.json start:273.28MB, end 273.29MB, increase: 13.05KB
2024-1-8 10:45:50-debug: Fill script data to settings start12%
2024-1-8 10:45:50-debug: // ---- build task Fill script data to settings ----
2024-1-8 10:45:50-debug: run build task Fill script data to settings success in 0 ms √13%
2024-1-8 10:45:50-debug: [Build Memory track]: Fill script data to settings start:273.30MB, end 273.32MB, increase: 12.73KB
2024-1-8 10:45:50-debug: Sort some build options to settings.json start13%
2024-1-8 10:45:50-debug: // ---- build task Sort some build options to settings.json ----
2024-1-8 10:45:50-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
2024-1-8 10:45:50-debug: run build task Sort some build options to settings.json success in 3 ms √15%
2024-1-8 10:45:50-debug: [Build Memory track]: Sort some build options to settings.json start:273.33MB, end 273.45MB, increase: 126.47KB
2024-1-8 10:45:52-debug: Query all assets info in project
2024-1-8 10:45:52-debug: init custom config: keepNodeUuid: false, useCache: true
2024-1-8 10:45:52-debug:   Number of all scenes: 1
2024-1-8 10:45:52-debug:   Number of all scripts: 2
2024-1-8 10:45:52-debug:   Number of other assets: 323
2024-1-8 10:45:52-debug: reload all scripts.
2024-1-8 10:45:52-debug: Set detail map pack:///resolution-detail-map.json: {}
2024-1-8 10:45:52-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
2024-1-8 10:45:52-debug: Unregister Main
2024-1-8 10:45:52-debug: Unregister DebugViewRuntimeControl
2024-1-8 10:45:52-debug: Invalidating 'pack:///chunks/e5/e58d0be131aad4471d719affcc89b83f418c34a8.js'
2024-1-8 10:45:52-debug: Invalidating 'pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js'
2024-1-8 10:45:52-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
2024-1-8 10:45:52-debug: [[Executor]] Register DebugViewRuntimeControl
2024-1-8 10:45:52-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2024-1-8 10:45:52-debug: Invalidating 'pack:///chunks/bf/bf2a5ff7e8de9b32e53abd7c8de160e985314530.js'
2024-1-8 10:45:52-debug: [[Executor]] Module "pack:///chunks/bf/bf2a5ff7e8de9b32e53abd7c8de160e985314530.js" loaded.
2024-1-8 10:45:52-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2024-1-8 10:45:52-debug: [[Executor]] Register Main
2024-1-8 10:45:52-debug: [[Executor]] Module "pack:///chunks/e5/e58d0be131aad4471d719affcc89b83f418c34a8.js" loaded.
2024-1-8 10:45:52-debug: Incremental keys: 
2024-1-8 10:45:52-debug: Query asset bundle start0%
2024-1-8 10:45:52-debug: // ---- build task Query asset bundle ----
2024-1-8 10:45:52-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2024-1-8 10:45:52-debug: // ---- build task Query asset bundle ---- (10ms)
2024-1-8 10:45:52-debug: [Build Memory track]: Query asset bundle start:273.36MB, end 275.23MB, increase: 1.87MB
2024-1-8 10:45:52-debug: run build task Query asset bundle success in 10 ms √5%
2024-1-8 10:45:52-debug: // ---- build task Query asset bundle ----
2024-1-8 10:45:52-debug: Query asset bundle start5%
2024-1-8 10:45:52-debug: run build task Query asset bundle success in 0 ms √10%
2024-1-8 10:45:52-debug: [Build Memory track]: Query asset bundle start:275.25MB, end 275.26MB, increase: 10.78KB
2024-1-8 10:45:52-debug: // ---- build task Sort some build options to settings.json ----
2024-1-8 10:45:52-debug: Sort some build options to settings.json start10%
2024-1-8 10:45:52-debug: run build task Sort some build options to settings.json success in 2 ms √12%
2024-1-8 10:45:52-debug: [Build Memory track]: Sort some build options to settings.json start:275.27MB, end 275.29MB, increase: 16.91KB
2024-1-8 10:45:52-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
2024-1-8 10:45:52-debug: // ---- build task Fill script data to settings ----
2024-1-8 10:45:52-debug: Fill script data to settings start12%
2024-1-8 10:45:52-debug: // ---- build task Fill script data to settings ---- (1ms)
2024-1-8 10:45:52-debug: run build task Fill script data to settings success in 1 ms √13%
2024-1-8 10:45:52-debug: // ---- build task Sort some build options to settings.json ----
2024-1-8 10:45:52-debug: [Build Memory track]: Fill script data to settings start:275.30MB, end 275.32MB, increase: 17.83KB
2024-1-8 10:45:52-debug: Sort some build options to settings.json start13%
2024-1-8 10:45:52-debug: // ---- build task Sort some build options to settings.json ---- (6ms)
2024-1-8 10:45:52-debug: run build task Sort some build options to settings.json success in 6 ms √15%
2024-1-8 10:45:52-debug: [Build Memory track]: Sort some build options to settings.json start:275.33MB, end 275.45MB, increase: 118.32KB
2024-1-8 10:46:05-debug: refresh db internal success
2024-1-8 10:46:05-debug: refresh db assets success
2024-1-8 10:46:05-debug: Run asset db hook engine-extends:afterRefresh ...
2024-1-8 10:46:05-debug: Run asset db hook engine-extends:afterRefresh success!
2024-1-8 10:46:05-debug: asset-db:refresh-all-database (58ms)
2024-1-8 10:46:05-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-1-8 10:46:14-debug: refresh db internal success
2024-1-8 10:46:14-debug: refresh db assets success
